1	100	644.80000	644.80000	15233	0	33.29527	celfplus	1488202599964	10000
2	8899	34.33000	679.13000	2965	0	172.56707	celfplus	1488202599964	10000
3	9278	18.83000	697.96000	886	0	215.95120	celfplus	1488202599964	10000
4	624	18.40000	716.36000	40	0	218.00627	celfplus	1488202599964	10000
5	3138	14.10000	730.46000	609	0	249.78810	celfplus	1488202599964	10000
6	13264	14.64000	745.10000	91	1	254.66927	celfplus	1488202599964	10000
7	2075	8.54000	753.64000	1094	12	313.63240	celfplus	1488202599964	10000
8	4824	7.50000	761.14000	361	2	333.36388	celfplus	1488202599964	10000
9	639	8.97000	770.11000	131	0	340.56592	celfplus	1488202599964	10000
10	66	7.76000	777.87000	38	0	342.67742	celfplus	1488202599964	10000
11	682	8.10000	785.97000	69	0	346.54278	celfplus	1488202599964	10000
12	1292	6.14000	792.11000	333	3	365.37657	celfplus	1488202599964	10000
13	4519	6.39000	798.50000	44	0	367.88002	celfplus	1488202599964	10000
14	412	6.30000	804.80000	155	0	376.76033	celfplus	1488202599964	10000
15	571	5.40000	810.20000	180	6	387.15353	celfplus	1488202599964	10000
16	563	4.78000	814.98000	419	6	411.46688	celfplus	1488202599964	10000
17	349	5.66000	820.64000	12	1	412.16878	celfplus	1488202599964	10000
18	442	6.05000	826.69000	15	0	413.04950	celfplus	1488202599964	10000
19	1827	4.88000	831.57000	356	8	434.04535	celfplus	1488202599964	10000
20	1221	4.60000	836.17000	17	0	435.05275	celfplus	1488202599964	10000
21	989	4.82000	840.99000	30	1	436.83108	celfplus	1488202599964	10000
22	11980	4.19000	845.18000	16	1	437.78892	celfplus	1488202599964	10000
23	37	4.56000	849.74000	190	3	449.19715	celfplus	1488202599964	10000
24	227	4.31000	854.05000	69	1	453.35433	celfplus	1488202599964	10000
25	8450	3.88000	857.93000	70	0	457.59655	celfplus	1488202599964	10000
26	883	3.93000	861.86000	10	0	458.20035	celfplus	1488202599964	10000
27	307	4.01000	865.87000	10	0	458.80778	celfplus	1488202599964	10000
28	2141	5.46000	871.33000	16	0	459.78870	celfplus	1488202599964	10000
29	111	3.69000	875.02000	110	3	466.55507	celfplus	1488202599964	10000
30	367	3.84000	878.86000	98	3	472.61635	celfplus	1488202599964	10000
31	242	4.82000	883.68000	36	1	474.85208	celfplus	1488202599964	10000
32	6477	4.65000	888.33000	2	1	474.97690	celfplus	1488202599964	10000
33	3683	4.12000	892.45000	38	0	477.35807	celfplus	1488202599964	10000
34	7417	3.60000	896.05000	18	3	478.49162	celfplus	1488202599964	10000
35	1987	4.13000	900.18000	45	2	481.31853	celfplus	1488202599964	10000
36	4469	3.35000	903.53000	116	2	488.64000	celfplus	1488202599964	10000
37	1153	3.62000	907.15000	40	2	491.17312	celfplus	1488202599964	10000
38	9772	3.44000	910.59000	24	3	492.70015	celfplus	1488202599964	10000
39	1423	4.83000	915.42000	12	1	493.46475	celfplus	1488202599964	10000
40	6836	3.82000	919.24000	24	1	495.00283	celfplus	1488202599964	10000
41	1724	3.64000	922.88000	340	20	516.77238	celfplus	1488202599964	10000
42	511	3.03000	925.91000	38	2	519.22435	celfplus	1488202599964	10000
43	4944	3.02000	928.93000	11	0	519.93483	celfplus	1488202599964	10000
44	2653	2.97000	931.90000	72	1	524.59453	celfplus	1488202599964	10000
45	23	3.70000	935.60000	12	3	525.37243	celfplus	1488202599964	10000
46	839	3.94000	939.54000	4	0	525.63300	celfplus	1488202599964	10000
47	5033	3.14000	942.68000	3	2	525.82943	celfplus	1488202599964	10000
48	7992	3.02000	945.70000	18	0	527.00935	celfplus	1488202599964	10000
49	1103	4.33000	950.03000	63	3	531.12372	celfplus	1488202599964	10000
50	4266	3.15000	953.18000	95	5	537.37495	celfplus	1488202599964	10000
51	3978	3.10000	956.28000	57	3	541.13778	celfplus	1488202599964	10000
