1	100	42.00000	42.00000	15233	0	3.42548	celfplus	1487450421461	10000
2	474	38.99000	80.99000	1	0	3.43227	celfplus	1487450421461	10000
3	239	31.33000	112.32000	13	0	3.56672	celfplus	1487450421461	10000
4	124	29.59000	141.91000	2	3	3.58955	celfplus	1487450421461	10000
5	606	30.24000	172.15000	3	0	3.63030	celfplus	1487450421461	10000
6	639	28.09000	200.24000	5	2	3.70857	celfplus	1487450421461	10000
7	287	26.73000	226.97000	8	2	3.85578	celfplus	1487450421461	10000
8	66	23.98000	250.95000	22	5	4.28870	celfplus	1487450421461	10000
9	196	23.15000	274.10000	11	0	4.51787	celfplus	1487450421461	10000
10	128	22.20000	296.30000	14	1	4.84325	celfplus	1487450421461	10000
11	99	22.25000	318.55000	2	0	4.89097	celfplus	1487450421461	10000
12	1162	21.04000	339.59000	20	8	5.41657	celfplus	1487450421461	10000
13	563	20.78000	360.37000	8	2	5.64893	celfplus	1487450421461	10000
14	14	19.81000	380.18000	11	1	5.96677	celfplus	1487450421461	10000
15	80	18.80000	398.98000	23	8	6.65867	celfplus	1487450421461	10000
16	4824	17.87000	416.85000	24	6	7.42347	celfplus	1487450421461	10000
17	535	18.04000	434.89000	12	5	7.81943	celfplus	1487450421461	10000
18	599	17.96000	452.85000	4	0	7.95377	celfplus	1487450421461	10000
19	131	17.47000	470.32000	4	1	8.09218	celfplus	1487450421461	10000
20	37	17.15000	487.47000	4	1	8.23753	celfplus	1487450421461	10000
21	105	16.81000	504.28000	14	3	8.77250	celfplus	1487450421461	10000
22	634	17.20000	521.48000	3	1	8.88383	celfplus	1487450421461	10000
23	210	19.01000	540.49000	5	1	9.09022	celfplus	1487450421461	10000
24	192	15.86000	556.35000	43	7	10.88760	celfplus	1487450421461	10000
25	989	15.36000	571.71000	19	3	11.70033	celfplus	1487450421461	10000
26	159	15.15000	586.86000	10	4	12.14527	celfplus	1487450421461	10000
27	562	15.06000	601.92000	11	4	12.64067	celfplus	1487450421461	10000
28	1292	16.19000	618.11000	20	1	13.57150	celfplus	1487450421461	10000
29	27	14.43000	632.54000	20	3	14.51572	celfplus	1487450421461	10000
30	221	14.41000	646.95000	18	1	15.39910	celfplus	1487450421461	10000
31	5629	14.12000	661.07000	2	0	15.50283	celfplus	1487450421461	10000
32	274	15.69000	676.76000	3	1	15.66448	celfplus	1487450421461	10000
33	1156	14.14000	690.90000	13	1	16.34050	celfplus	1487450421461	10000
34	307	13.78000	704.68000	72	11	20.15990	celfplus	1487450421461	10000
35	525	14.94000	719.62000	8	2	20.60143	celfplus	1487450421461	10000
36	15	13.47000	733.09000	16	1	21.48565	celfplus	1487450421461	10000
37	682	14.44000	747.53000	15	2	22.33367	celfplus	1487450421461	10000
38	41	13.04000	760.57000	2	1	22.44082	celfplus	1487450421461	10000
39	359	12.17000	772.74000	55	9	25.63222	celfplus	1487450421461	10000
40	1635	12.87000	785.61000	3	1	25.81235	celfplus	1487450421461	10000
41	9994	12.50000	798.11000	2	0	25.92983	celfplus	1487450421461	10000
42	236	13.45000	811.56000	18	1	27.04467	celfplus	1487450421461	10000
43	507	12.98000	824.54000	3	0	27.23472	celfplus	1487450421461	10000
44	111	14.20000	838.74000	1	1	27.29755	celfplus	1487450421461	10000
45	1312	13.07000	851.81000	21	1	28.64867	celfplus	1487450421461	10000
46	6072	13.92000	865.73000	6	2	29.04025	celfplus	1487450421461	10000
47	1827	11.69000	877.42000	6	0	29.43717	celfplus	1487450421461	10000
48	1987	13.26000	890.68000	1	0	29.50592	celfplus	1487450421461	10000
49	60	16.44000	907.12000	9	1	30.11238	celfplus	1487450421461	10000
50	76	10.90000	918.02000	108	9	37.74637	celfplus	1487450421461	10000
51	1429	10.98000	929.00000	6	1	38.17877	celfplus	1487450421461	10000
52	2133	12.27000	941.27000	17	4	39.40768	celfplus	1487450421461	10000
53	1238	11.12000	952.39000	5	0	39.76130	celfplus	1487450421461	10000
54	92	11.36000	963.75000	3	0	39.97118	celfplus	1487450421461	10000
55	1692	12.99000	976.74000	8	2	40.56595	celfplus	1487450421461	10000
56	266	11.06000	987.80000	8	1	41.17142	celfplus	1487450421461	10000
57	2800	10.82000	998.62000	3	0	41.40280	celfplus	1487450421461	10000
58	140	12.18000	1010.80000	18	6	42.77402	celfplus	1487450421461	10000
59	36	10.93000	1021.73000	5	1	43.14162	celfplus	1487450421461	10000
60	5607	11.39000	1033.12000	2	0	43.29220	celfplus	1487450421461	10000
61	122	10.52000	1043.64000	10	1	44.07040	celfplus	1487450421461	10000
62	2603	11.23000	1054.87000	12	1	45.03267	celfplus	1487450421461	10000
63	793	11.11000	1065.98000	16	2	46.32648	celfplus	1487450421461	10000
64	839	10.32000	1076.30000	11	1	47.21190	celfplus	1487450421461	10000
65	1327	11.20000	1087.50000	33	3	49.90675	celfplus	1487450421461	10000
66	2389	11.00000	1098.50000	53	4	54.34350	celfplus	1487450421461	10000
67	1599	10.13000	1108.63000	11	1	55.25680	celfplus	1487450421461	10000
68	3641	10.37000	1119.00000	21	4	57.02070	celfplus	1487450421461	10000
69	382	9.67000	1128.67000	9	0	57.78685	celfplus	1487450421461	10000
70	3462	9.86000	1138.53000	3	0	58.03782	celfplus	1487450421461	10000
71	255	9.53000	1148.06000	7	0	58.63328	celfplus	1487450421461	10000
72	657	10.52000	1158.58000	1	0	58.72090	celfplus	1487450421461	10000
73	590	10.31000	1168.89000	2	0	58.89470	celfplus	1487450421461	10000
74	2626	9.91000	1178.80000	24	2	61.01827	celfplus	1487450421461	10000
75	240	9.19000	1187.99000	27	2	63.41172	celfplus	1487450421461	10000
76	2033	9.06000	1197.05000	35	7	66.54935	celfplus	1487450421461	10000
77	3683	9.27000	1206.32000	12	2	67.64402	celfplus	1487450421461	10000
78	1520	11.57000	1217.89000	5	0	68.10128	celfplus	1487450421461	10000
79	492	9.86000	1227.75000	1	0	68.19290	celfplus	1487450421461	10000
80	3138	10.95000	1238.70000	13	2	69.42340	celfplus	1487450421461	10000
81	1320	9.13000	1247.83000	31	1	72.31763	celfplus	1487450421461	10000
82	1506	9.35000	1257.18000	24	0	74.60268	celfplus	1487450421461	10000
83	695	9.68000	1266.86000	10	1	75.59263	celfplus	1487450421461	10000
84	247	8.66000	1275.52000	3	2	75.88683	celfplus	1487450421461	10000
85	363	8.66000	1284.18000	1	1	75.97985	celfplus	1487450421461	10000
86	6638	13.15000	1297.33000	3	1	76.28395	celfplus	1487450421461	10000
87	4266	10.36000	1307.69000	6	0	76.88715	celfplus	1487450421461	10000
88	885	10.26000	1317.95000	7	0	77.61652	celfplus	1487450421461	10000
89	3827	9.28000	1327.23000	1	1	77.71697	celfplus	1487450421461	10000
90	1413	8.74000	1335.97000	5	1	78.22802	celfplus	1487450421461	10000
91	2462	10.15000	1346.12000	5	0	78.72773	celfplus	1487450421461	10000
92	649	8.59000	1354.71000	11	1	79.87040	celfplus	1487450421461	10000
93	586	9.90000	1364.61000	9	0	80.83263	celfplus	1487450421461	10000
94	2331	9.36000	1373.97000	3	0	81.14813	celfplus	1487450421461	10000
95	1115	9.91000	1383.88000	2	0	81.35317	celfplus	1487450421461	10000
96	2783	8.60000	1392.48000	8	0	82.22367	celfplus	1487450421461	10000
97	2796	13.48000	1405.96000	10	2	83.31755	celfplus	1487450421461	10000
98	632	10.22000	1416.18000	16	1	85.07077	celfplus	1487450421461	10000
99	1370	9.71000	1425.89000	1	0	85.18108	celfplus	1487450421461	10000
100	721	8.87000	1434.76000	4	0	85.61225	celfplus	1487450421461	10000
101	156	8.48000	1443.24000	1	0	85.71987	celfplus	1487450421461	10000
102	3566	8.94000	1452.18000	2	0	85.94137	celfplus	1487450421461	10000
103	412	8.96000	1461.14000	13	1	87.40952	celfplus	1487450421461	10000
104	4800	8.34000	1469.48000	17	2	89.35320	celfplus	1487450421461	10000
105	866	11.75000	1481.23000	3	0	89.69007	celfplus	1487450421461	10000
106	741	8.26000	1489.49000	14	1	91.29482	celfplus	1487450421461	10000
107	4141	9.06000	1498.55000	2	0	91.52052	celfplus	1487450421461	10000
108	417	8.19000	1506.74000	13	2	93.02178	celfplus	1487450421461	10000
109	1515	8.59000	1515.33000	9	2	94.03553	celfplus	1487450421461	10000
110	2697	9.18000	1524.51000	4	0	94.48193	celfplus	1487450421461	10000
111	2017	7.81000	1532.32000	115	16	107.61678	celfplus	1487450421461	10000
112	1038	8.18000	1540.50000	10	0	108.78633	celfplus	1487450421461	10000
113	6271	7.75000	1548.25000	21	3	111.20513	celfplus	1487450421461	10000
114	1869	9.75000	1558.00000	2	0	111.43600	celfplus	1487450421461	10000
115	2100	8.18000	1566.18000	1	0	111.55573	celfplus	1487450421461	10000
116	1169	7.93000	1574.11000	25	2	114.51322	celfplus	1487450421461	10000
117	5176	10.21000	1584.32000	17	3	116.51262	celfplus	1487450421461	10000
118	2774	7.90000	1592.22000	8	0	117.45912	celfplus	1487450421461	10000
119	349	8.21000	1600.43000	23	6	120.23953	celfplus	1487450421461	10000
120	2653	7.88000	1608.31000	3	0	120.60528	celfplus	1487450421461	10000
121	315	8.08000	1616.39000	6	0	121.31262	celfplus	1487450421461	10000
122	150	8.56000	1624.95000	2	1	121.55292	celfplus	1487450421461	10000
123	515	9.74000	1634.69000	6	0	122.28598	celfplus	1487450421461	10000
