1	100	41.68000	41.68000	15233	0	3.26678	celf	1488255084020	10000
2	474	39.54000	81.22000	1	0	3.27143	celf	1488255084020	10000
3	239	31.15000	112.37000	12	0	3.35763	celf	1488255084020	10000
4	124	29.81000	142.18000	5	0	3.40542	celf	1488255084020	10000
5	639	30.42000	172.60000	2	0	3.42843	celf	1488255084020	10000
6	606	27.96000	200.56000	7	0	3.51535	celf	1488255084020	10000
7	196	25.47000	226.03000	16	0	3.73625	celf	1488255084020	10000
8	287	25.44000	251.47000	3	0	3.78572	celf	1488255084020	10000
9	66	23.09000	274.56000	26	0	4.29397	celf	1488255084020	10000
10	80	22.50000	297.06000	8	0	4.46682	celf	1488255084020	10000
11	1162	22.06000	319.12000	18	0	4.87858	celf	1488255084020	10000
12	128	21.04000	340.16000	14	0	5.21842	celf	1488255084020	10000
13	236	19.71000	359.87000	24	0	5.84125	celf	1488255084020	10000
14	326	19.00000	378.87000	22	0	6.43722	celf	1488255084020	10000
15	634	19.45000	398.32000	13	0	6.82005	celf	1488255084020	10000
16	192	19.05000	417.37000	18	0	7.37047	celf	1488255084020	10000
17	4824	18.95000	436.32000	2	0	7.43500	celf	1488255084020	10000
18	274	18.16000	454.48000	6	0	7.63203	celf	1488255084020	10000
19	525	17.95000	472.43000	6	0	7.83668	celf	1488255084020	10000
20	14	17.69000	490.12000	8	0	8.11718	celf	1488255084020	10000
21	307	16.97000	507.09000	18	0	8.78658	celf	1488255084020	10000
22	221	17.67000	524.76000	18	0	9.47233	celf	1488255084020	10000
23	563	16.28000	541.04000	14	0	10.03275	celf	1488255084020	10000
24	210	17.03000	558.07000	25	0	11.04545	celf	1488255084020	10000
25	535	16.94000	575.01000	7	0	11.33240	celf	1488255084020	10000
26	37	15.48000	590.49000	9	0	11.71508	celf	1488255084020	10000
27	599	15.45000	605.94000	11	0	12.19552	celf	1488255084020	10000
28	140	15.36000	621.30000	11	0	12.69278	celf	1488255084020	10000
29	562	15.26000	636.56000	24	0	13.82717	celf	1488255084020	10000
30	1292	16.06000	652.62000	5	0	14.06272	celf	1488255084020	10000
31	989	14.22000	666.84000	36	0	15.80408	celf	1488255084020	10000
32	8450	14.70000	681.54000	17	0	16.64390	celf	1488255084020	10000
33	457	13.82000	695.36000	18	0	17.57167	celf	1488255084020	10000
34	266	13.40000	708.76000	79	0	21.78050	celf	1488255084020	10000
35	363	13.03000	721.79000	7	0	22.16247	celf	1488255084020	10000
36	417	13.55000	735.34000	1	0	22.22393	celf	1488255084020	10000
37	1429	13.22000	748.56000	1	0	22.28070	celf	1488255084020	10000
38	6638	13.74000	762.30000	1	0	22.33990	celf	1488255084020	10000
39	2796	13.31000	775.61000	2	0	22.46245	celf	1488255084020	10000
40	1987	13.28000	788.89000	14	0	23.29070	celf	1488255084020	10000
41	1520	12.76000	801.65000	14	0	24.16015	celf	1488255084020	10000
42	41	13.42000	815.07000	1	0	24.22013	celf	1488255084020	10000
43	111	12.74000	827.81000	13	0	25.06658	celf	1488255084020	10000
44	6072	12.52000	840.33000	7	0	25.51100	celf	1488255084020	10000
45	507	15.42000	855.75000	6	0	25.89558	celf	1488255084020	10000
46	1827	13.17000	868.92000	11	0	26.64033	celf	1488255084020	10000
47	36	11.76000	880.68000	75	0	31.69250	celf	1488255084020	10000
48	3641	11.97000	892.65000	2	0	31.82333	celf	1488255084020	10000
49	1159	11.59000	904.24000	27	0	33.66035	celf	1488255084020	10000
50	60	12.67000	916.91000	18	0	34.92585	celf	1488255084020	10000
51	1434	11.66000	928.57000	2	0	35.06820	celf	1488255084020	10000
52	1370	11.52000	940.09000	9	0	35.71685	celf	1488255084020	10000
53	741	11.95000	952.04000	7	0	36.22353	celf	1488255084020	10000
54	682	13.12000	965.16000	44	0	39.47538	celf	1488255084020	10000
55	1599	11.23000	976.39000	4	0	39.78453	celf	1488255084020	10000
56	2153	10.95000	987.34000	28	0	41.87203	celf	1488255084020	10000
57	92	12.05000	999.39000	54	0	46.08497	celf	1488255084020	10000
58	5629	11.29000	1010.68000	4	0	46.38488	celf	1488255084020	10000
59	9994	11.82000	1022.50000	9	0	47.08703	celf	1488255084020	10000
60	866	10.57000	1033.07000	18	0	48.54715	celf	1488255084020	10000
61	131	12.02000	1045.09000	4	0	48.87423	celf	1488255084020	10000
62	2462	13.07000	1058.16000	13	0	49.96983	celf	1488255084020	10000
63	6836	10.60000	1068.76000	11	0	50.89687	celf	1488255084020	10000
64	1692	10.59000	1079.35000	25	0	52.98478	celf	1488255084020	10000
65	2389	10.61000	1089.96000	11	0	53.89632	celf	1488255084020	10000
66	255	12.01000	1101.97000	1	0	53.98443	celf	1488255084020	10000
67	632	10.55000	1112.52000	22	0	55.89067	celf	1488255084020	10000
68	15	11.61000	1124.13000	6	0	56.45440	celf	1488255084020	10000
69	2964	9.76000	1133.89000	23	0	58.45377	celf	1488255084020	10000
70	1327	9.54000	1143.43000	45	0	62.41155	celf	1488255084020	10000
71	3210	10.61000	1154.04000	18	0	64.06060	celf	1488255084020	10000
72	1449	10.56000	1164.60000	11	0	65.05205	celf	1488255084020	10000
73	157	10.11000	1174.71000	5	0	65.50695	celf	1488255084020	10000
74	359	9.95000	1184.66000	6	0	66.07773	celf	1488255084020	10000
75	2133	11.11000	1195.77000	5	0	66.54545	celf	1488255084020	10000
76	3827	10.95000	1206.72000	10	0	67.50487	celf	1488255084020	10000
77	412	11.05000	1217.77000	34	0	70.72452	celf	1488255084020	10000
78	2033	9.51000	1227.28000	7	0	71.38352	celf	1488255084020	10000
79	6271	10.50000	1237.78000	1	0	71.48100	celf	1488255084020	10000
80	2067	10.11000	1247.89000	2	0	71.67405	celf	1488255084020	10000
81	613	10.00000	1257.89000	10	0	72.72352	celf	1488255084020	10000
82	1312	9.10000	1266.99000	103	0	82.98113	celf	1488255084020	10000
83	839	12.01000	1279.00000	3	0	83.28592	celf	1488255084020	10000
84	3095	10.17000	1289.17000	5	0	83.81823	celf	1488255084020	10000
85	512	9.76000	1298.93000	47	0	88.75013	celf	1488255084020	10000
86	145	9.01000	1307.94000	13	0	90.16783	celf	1488255084020	10000
87	1765	8.52000	1316.46000	21	0	92.41713	celf	1488255084020	10000
88	23	8.51000	1324.97000	5	0	92.94613	celf	1488255084020	10000
89	2250	8.46000	1333.43000	8	0	93.80060	celf	1488255084020	10000
90	9908	8.92000	1342.35000	4	0	94.24265	celf	1488255084020	10000
91	99	9.87000	1352.22000	8	0	95.09773	celf	1488255084020	10000
92	4578	8.68000	1360.90000	11	0	96.29152	celf	1488255084020	10000
93	150	9.81000	1370.71000	1	0	96.40385	celf	1488255084020	10000
94	985	8.64000	1379.35000	15	0	98.06367	celf	1488255084020	10000
95	5176	8.94000	1388.29000	9	0	99.11083	celf	1488255084020	10000
96	4266	9.09000	1397.38000	7	0	99.90415	celf	1488255084020	10000
97	159	11.40000	1408.78000	4	0	100.34673	celf	1488255084020	10000
98	27	8.61000	1417.39000	8	0	101.26107	celf	1488255084020	10000
99	885	9.16000	1426.55000	1	0	101.36967	celf	1488255084020	10000
100	695	10.35000	1436.90000	8	0	102.26205	celf	1488255084020	10000
101	5607	9.57000	1446.47000	5	0	102.84690	celf	1488255084020	10000
102	2603	11.80000	1458.27000	12	0	104.20860	celf	1488255084020	10000
103	122	8.81000	1467.08000	17	0	106.18495	celf	1488255084020	10000
104	3847	8.34000	1475.42000	7	0	106.99078	celf	1488255084020	10000
105	4141	9.97000	1485.39000	1	0	107.11047	celf	1488255084020	10000
106	736	8.53000	1493.92000	6	0	107.81602	celf	1488255084020	10000
107	3462	9.52000	1503.44000	27	0	111.04298	celf	1488255084020	10000
108	3138	9.37000	1512.81000	4	0	111.51130	celf	1488255084020	10000
109	3696	8.22000	1521.03000	2	0	111.75607	celf	1488255084020	10000
110	1784	9.09000	1530.12000	23	0	114.57785	celf	1488255084020	10000
111	1690	8.33000	1538.45000	31	0	118.33658	celf	1488255084020	10000
112	2017	8.58000	1547.03000	5	0	118.93875	celf	1488255084020	10000
113	646	7.92000	1554.95000	10	0	120.15637	celf	1488255084020	10000
114	6477	8.07000	1563.02000	9	0	121.25023	celf	1488255084020	10000
115	7299	8.40000	1571.42000	1	0	121.36932	celf	1488255084020	10000
116	705	7.93000	1579.35000	5	0	121.99377	celf	1488255084020	10000
117	2748	9.26000	1588.61000	5	0	122.62715	celf	1488255084020	10000
118	1320	8.30000	1596.91000	46	0	128.50692	celf	1488255084020	10000
119	110	7.89000	1604.80000	6	0	129.27428	celf	1488255084020	10000
120	1156	10.15000	1614.95000	3	0	129.66297	celf	1488255084020	10000
121	3266	7.62000	1622.57000	1	0	129.79872	celf	1488255084020	10000
122	2626	9.43000	1632.00000	8	0	130.84313	celf	1488255084020	10000
123	7397	9.06000	1641.06000	4	0	131.35385	celf	1488255084020	10000
124	393	8.17000	1649.23000	17	0	133.59435	celf	1488255084020	10000
125	7185	8.86000	1658.09000	3	0	134.01080	celf	1488255084020	10000
126	105	8.09000	1666.18000	44	0	139.80958	celf	1488255084020	10000
127	3770	7.38000	1673.56000	12	0	141.39572	celf	1488255084020	10000
128	559	8.21000	1681.77000	4	0	141.92630	celf	1488255084020	10000
129	1943	7.59000	1689.36000	24	0	145.18075	celf	1488255084020	10000
130	442	8.48000	1697.84000	15	0	147.19062	celf	1488255084020	10000
131	649	8.66000	1706.50000	5	0	147.86502	celf	1488255084020	10000
132	5020	7.42000	1713.92000	4	0	148.40410	celf	1488255084020	10000
133	3344	8.94000	1722.86000	23	0	151.58375	celf	1488255084020	10000
134	515	7.74000	1730.60000	11	0	153.08087	celf	1488255084020	10000
135	5335	8.89000	1739.49000	5	0	153.75900	celf	1488255084020	10000
136	3914	8.10000	1747.59000	27	0	157.52197	celf	1488255084020	10000
137	156	7.47000	1755.06000	10	0	158.89785	celf	1488255084020	10000
138	1171	7.72000	1762.78000	21	0	161.87533	celf	1488255084020	10000
139	2997	7.13000	1769.91000	4	0	162.44658	celf	1488255084020	10000
140	2283	8.20000	1778.11000	34	0	167.31662	celf	1488255084020	10000
141	721	7.82000	1785.93000	17	0	169.68475	celf	1488255084020	10000
142	3566	7.00000	1792.93000	12	0	171.48580	celf	1488255084020	10000
143	2061	8.98000	1801.91000	3	0	171.92297	celf	1488255084020	10000
144	1635	7.25000	1809.16000	7	0	172.92185	celf	1488255084020	10000
145	972	7.38000	1816.54000	7	0	173.91317	celf	1488255084020	10000
146	713	7.37000	1823.91000	1	0	174.06517	celf	1488255084020	10000
147	4609	7.17000	1831.08000	8	0	175.22693	celf	1488255084020	10000
148	6583	8.57000	1839.65000	11	0	176.84713	celf	1488255084020	10000
149	11079	7.78000	1847.43000	33	0	181.69682	celf	1488255084020	10000
150	1188	7.54000	1854.97000	3	0	182.14763	celf	1488255084020	10000
151	622	7.47000	1862.44000	4	0	182.74057	celf	1488255084020	10000
152	3128	6.89000	1869.33000	7	0	183.82355	celf	1488255084020	10000
153	858	7.20000	1876.53000	13	0	185.85722	celf	1488255084020	10000
154	911	8.23000	1884.76000	1	0	186.03143	celf	1488255084020	10000
155	572	6.77000	1891.53000	60	0	195.14880	celf	1488255084020	10000
156	88	6.88000	1898.41000	7	0	196.21243	celf	1488255084020	10000
157	1115	7.10000	1905.51000	14	0	198.39480	celf	1488255084020	10000
158	3870	6.84000	1912.35000	3	0	198.88592	celf	1488255084020	10000
159	5774	7.50000	1919.85000	12	0	200.71318	celf	1488255084020	10000
160	3107	6.37000	1926.22000	78	0	212.86350	celf	1488255084020	10000
161	2800	6.76000	1932.98000	35	0	218.25890	celf	1488255084020	10000
162	1620	6.50000	1939.48000	3	0	218.72427	celf	1488255084020	10000
163	7155	6.54000	1946.02000	14	0	220.93080	celf	1488255084020	10000
164	2331	7.63000	1953.65000	39	0	227.10128	celf	1488255084020	10000
165	4380	7.10000	1960.75000	5	0	227.88638	celf	1488255084020	10000
166	4614	7.27000	1968.02000	1	0	228.04990	celf	1488255084020	10000
167	1413	7.92000	1975.94000	7	0	229.15558	celf	1488255084020	10000
168	3254	7.29000	1983.23000	35	0	234.82707	celf	1488255084020	10000
169	592	6.15000	1989.38000	78	0	247.40702	celf	1488255084020	10000
170	6330	8.15000	1997.53000	9	0	248.87750	celf	1488255084020	10000
171	76	6.45000	2003.98000	96	0	264.48440	celf	1488255084020	10000
172	4083	6.00000	2009.98000	8	0	265.77597	celf	1488255084020	10000
173	6070	6.91000	2016.89000	15	0	268.16080	celf	1488255084020	10000
174	2804	6.37000	2023.26000	55	0	276.80413	celf	1488255084020	10000
175	6693	6.46000	2029.72000	11	0	278.53997	celf	1488255084020	10000
176	1010	6.49000	2036.21000	5	0	279.34340	celf	1488255084020	10000
177	19	6.20000	2042.41000	14	0	281.38872	celf	1488255084020	10000
178	1169	6.31000	2048.72000	13	0	283.27333	celf	1488255084020	10000
179	1257	6.76000	2055.48000	1	0	283.41763	celf	1488255084020	10000
180	4089	5.86000	2061.34000	10	0	284.84928	celf	1488255084020	10000
181	4446	6.37000	2067.71000	1	0	284.98682	celf	1488255084020	10000
182	68	7.35000	2075.06000	1	0	285.12717	celf	1488255084020	10000
183	6057	7.09000	2082.15000	2	0	285.41678	celf	1488255084020	10000
184	1515	7.46000	2089.61000	8	0	286.56915	celf	1488255084020	10000
185	7304	5.96000	2095.57000	3	0	287.05617	celf	1488255084020	10000
186	2774	6.90000	2102.47000	22	0	290.11343	celf	1488255084020	10000
187	11410	5.89000	2108.36000	4	0	290.63773	celf	1488255084020	10000
188	4800	6.16000	2114.52000	9	0	291.82510	celf	1488255084020	10000
189	1277	6.03000	2120.55000	7	0	292.76807	celf	1488255084020	10000
190	915	6.52000	2127.07000	21	0	295.53077	celf	1488255084020	10000
191	1759	7.90000	2134.97000	12	0	297.02917	celf	1488255084020	10000
192	3978	7.11000	2142.08000	6	0	297.84395	celf	1488255084020	10000
193	5600	6.06000	2148.14000	14	0	299.51880	celf	1488255084020	10000
194	545	6.59000	2154.73000	3	0	299.86807	celf	1488255084020	10000
195	6106	5.79000	2160.52000	3	0	300.24330	celf	1488255084020	10000
196	7254	6.18000	2166.70000	1	0	300.35913	celf	1488255084020	10000
197	56	6.28000	2172.98000	40	0	304.57990	celf	1488255084020	10000
198	435	6.56000	2179.54000	1	0	304.66887	celf	1488255084020	10000
199	3130	7.31000	2186.85000	2	0	304.84592	celf	1488255084020	10000
200	42	6.22000	2193.07000	10	0	305.74555	celf	1488255084020	10000
